"2021-12-31 19:37:28","Just got this. https://twitter.com/yuuki26/status/1476865078771482628/photo/1","https://x.com/yuuki26/status/1476865078771482628"
"2021-12-31 18:54:17","As far as I can tell from my little tinkering with Pokebattler's Raid Simulator, the Stat Product is almost useless.
It seemed that 15/10/10 was stronger than 14/15/15 in most cases.","https://x.com/yuuki26/status/1476854214009974784"
"2021-12-31 18:51:11","It is difficult to say which IV is stronger.
It would be nice if there was an IV rank for raids.","https://x.com/yuuki26/status/1476853432418193411"
"2021-12-31 17:03:14","During the trip, I got a few good S-Bellsprout, and 12 Kyurem (including one 98% and two Shinies). https://twitter.com/yuuki26/status/1476826265319776257/photo/1","https://x.com/yuuki26/status/1476826265319776257"
"2021-12-31 16:35:10","Before I went back to Iwate yesterday, we had a Gong Cha bubble tea at Ueno station.
It tasted just like Coca-Cola Japan's ""Kochakaden"" and was not very tasty. https://twitter.com/yuuki26/status/1476819204498407431/photo/1","https://x.com/yuuki26/status/1476819204498407431"
"2021-12-31 16:15:09","In that area I was able to install 30+ Lure Modules and platinum my Picknicker medal.
I also platinumed my Pokémon Ranger on this trip, and my Sightseer is now at 1938.
I'm only four platinum medals away from level 49. https://twitter.com/yuuki26/status/1476814164446556161/photo/1","https://x.com/yuuki26/status/1476814164446556161"
"2021-12-31 15:56:56","I didn't know about the place beforehand, and although I noticed that there was a PokéStop there, I wasn't particularly interested and didn't go to the exact spot.","https://x.com/yuuki26/status/1476809579455717379"
"2021-12-31 15:56:01","And yesterday we went near a place called ""Pokémon Square (or Plaza)"" near Yodobashi Camera at the west exit of Shinjuku Station.","https://x.com/yuuki26/status/1476809350211862532"
"2021-12-31 15:47:37","Yesterday morning, Thursday the 30th, we had breakfast at Matsuya. https://twitter.com/yuuki26/status/1476807234516824065/photo/1","https://x.com/yuuki26/status/1476807234516824065"
"2021-12-31 15:46:32","That night we stayed at the Tokyo Business Hotel in Shinjuku. https://twitter.com/yuuki26/status/1476806965066350596/photo/1","https://x.com/yuuki26/status/1476806965066350596"
"2021-12-31 15:25:54","That night we had Jjigae Teishoku at Yayoiken.
This was not good. It was so salty that I couldn't even feel the spiciness, no wonder its salt equivalent was 6.9g. https://twitter.com/yuuki26/status/1476801769112207364/photo/1","https://x.com/yuuki26/status/1476801769112207364"
"2021-12-31 15:11:30","On Wednesday night the 29th, we walked around Shinjuku and enjoyed the Kyurem Raid Hour.
This video was taken by my brother in front of Toho Cinemas in Kabukicho.
This area is called ""To-Yoko"" and is said to have been a hangout for juvenile delinquents. https://twitter.com/yuuki26/status/1476798147028729861/photo/1","https://x.com/yuuki26/status/1476798147028729861"
"2021-12-31 14:29:47","I traveled to Tokyo for 6 days and 5 nights from the 25th to the 30th.","https://x.com/yuuki26/status/1476787650074132481"
"2021-12-31 14:28:18","I went home to my parents' house in Ōshū, Iwate last night.","https://x.com/yuuki26/status/1476787275334025216"
"2021-12-29 14:35:15","https://twitter.com/yuuki26/status/1476064247042154497/photo/1","https://x.com/yuuki26/status/1476064247042154497"
"2021-12-29 14:35:09","Last night we went to Sushiro near Chiba station.
Fatty yellowtail rare shabu sushi (the one on the left in the fifth picture) was delicious and tasted like yellowtail. https://twitter.com/yuuki26/status/1476064222052491268/photo/1","https://x.com/yuuki26/status/1476064222052491268"
"2021-12-28 15:59:00","We went to Saizeriya in front of Inage Kaigan station last night.
I had a rib steak. It was salty.
I also had a mini ficelle and a garden salad.
The ficelle was delicious, as was Cocos' stone oven bread. https://twitter.com/yuuki26/status/1475722936007147520/photo/1","https://x.com/yuuki26/status/1475722936007147520"
